TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,anomaly_score,fraud_flag,ai_explanation
TX002055,AC00500,156.86,30-01-2023 16:37,Debit,Charlotte,D000168,11.167.243.171,M099,ATM,51,Doctor,102,1,14453.35,04-11-2024 08:10,0.09348375241866425,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0935. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002056,AC00292,120.67,25-12-2023 18:16,Debit,Colorado Springs,D000119,214.247.164.80,M040,ATM,42,Doctor,233,1,5374.54,04-11-2024 08:12,0.14394198837486843,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1439. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002057,AC00436,308.62,06-10-2023 18:59,Credit,Sacramento,D000482,61.95.76.233,M047,Branch,59,Engineer,101,1,9148.08,04-11-2024 08:06,0.16163225563782163,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1616. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002058,AC00476,506.81,20-12-2023 16:17,Debit,Milwaukee,D000650,138.220.61.84,M091,ATM,59,Engineer,41,1,2757.23,04-11-2024 08:08,0.1248172280277971,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1248. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002059,AC00391,328.39,09-11-2023 16:47,Debit,New York,D000396,110.150.1.201,M013,ATM,41,Engineer,108,1,2523.83,04-11-2024 08:11,0.1715166293194627,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1715. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002060,AC00267,796.3,22-03-2023 16:03,Debit,Austin,D000225,93.160.83.196,M062,Branch,67,Retired,64,1,1498.79,04-11-2024 08:08,0.08540632015369776,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0854. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002061,AC00034,72.47,17-10-2023 18:02,Debit,Boston,D000066,89.18.54.235,M083,Online,29,Doctor,72,1,1305.56,04-11-2024 08:11,0.1748872713094038,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1749. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002062,AC00425,279.6,31-05-2023 16:28,Debit,Fort Worth,D000452,182.84.41.229,M097,ATM,25,Student,131,1,1910.9,04-11-2024 08:06,0.17633509153503168,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1763. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002063,AC00048,304.2,08-06-2023 16:06,Debit,Indianapolis,D000652,11.188.75.155,M083,Online,25,Student,102,1,423.64,04-11-2024 08:10,0.16631438608024235,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1663. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002064,AC00110,351.38,26-06-2023 18:41,Debit,New York,D000254,47.82.77.181,M026,Branch,64,Retired,21,1,7606.63,04-11-2024 08:06,0.12200532603276043,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1220. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002065,AC00427,86.07,20-11-2023 18:40,Debit,Dallas,D000355,192.163.114.167,M078,Branch,31,Doctor,23,1,842.56,04-11-2024 08:12,0.1381436489900541,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1381. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002066,AC00483,604.5,08-08-2023 18:39,Debit,Portland,D000501,31.127.129.152,M073,ATM,28,Student,80,1,709.42,04-11-2024 08:06,0.14580468375457284,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1458. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002067,AC00310,258.7,22-02-2023 17:12,Debit,Charlotte,D000285,161.71.2.223,M035,ATM,27,Student,123,1,1358.37,04-11-2024 08:06,0.18361526325504712,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1836. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002068,AC00179,994.63,21-06-2023 16:00,Debit,Austin,D000345,147.119.62.178,M030,Online,61,Doctor,158,1,13538.14,04-11-2024 08:09,0.0065115785606441046,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0065. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002069,AC00363,11.46,31-01-2023 17:14,Credit,Austin,D000232,179.43.245.131,M027,Branch,75,Retired,64,1,7258.33,04-11-2024 08:08,0.10364941439268188,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1036. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002070,AC00080,63.76,27-06-2023 17:44,Debit,San Antonio,D000211,134.222.122.238,M002,ATM,69,Retired,100,1,4980.26,04-11-2024 08:10,0.1475281985316677,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1475. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002071,AC00158,446.83,26-06-2023 18:51,Credit,Miami,D000378,77.92.193.22,M051,Branch,55,Retired,143,1,1623.5,04-11-2024 08:09,0.15579449073690926,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1558. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002072,AC00033,63.54,22-05-2023 18:23,Debit,Dallas,D000195,51.250.122.123,M045,ATM,26,Engineer,136,1,4401.78,04-11-2024 08:07,0.16233975348145296,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1623. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002073,AC00492,81.11,16-10-2023 18:07,Debit,Charlotte,D000402,51.250.46.149,M044,Online,48,Engineer,110,1,2051.37,04-11-2024 08:07,0.17305194796278095,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1731. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002074,AC00228,441.26,27-02-2023 16:07,Credit,Tucson,D000490,92.180.81.50,M074,Branch,58,Doctor,87,5,13704.92,04-11-2024 08:11,-0.08649397971770312,-1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: -0.0865. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002075,AC00058,170.96,28-12-2023 16:46,Debit,Washington,D000644,96.24.89.146,M083,Branch,64,Doctor,69,1,13374.89,04-11-2024 08:06,0.08910240283348125,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0891. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002076,AC00427,48.51,09-01-2023 17:22,Debit,Austin,D000443,81.67.222.238,M009,Branch,22,Student,69,1,3363.23,04-11-2024 08:10,0.14115983140476124,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1412. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002077,AC00236,325.03,11-01-2023 17:04,Debit,Jacksonville,D000289,111.226.226.202,M098,Branch,60,Doctor,106,1,13521.76,04-11-2024 08:10,0.0995994858058859,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0996. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002078,AC00144,125.83,29-05-2023 17:14,Debit,Los Angeles,D000608,113.137.153.101,M001,ATM,57,Retired,138,1,6109.86,04-11-2024 08:11,0.18068003551325468,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1807. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002079,AC00256,506.83,24-04-2023 17:27,Debit,Indianapolis,D000410,116.43.88.219,M064,Branch,37,Engineer,45,1,9975.79,04-11-2024 08:07,0.11139494853454956,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1114. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002080,AC00054,738.94,09-10-2023 18:54,Debit,Philadelphia,D000165,44.67.137.125,M085,Branch,41,Doctor,173,1,13856.18,04-11-2024 08:08,0.04217374027592946,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0422. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002081,AC00492,180.36,30-05-2023 16:12,Credit,Oklahoma City,D000451,184.185.209.72,M021,Online,33,Engineer,55,1,9905.23,04-11-2024 08:06,0.15247455346912187,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1525. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002082,AC00498,225.1,11-12-2023 17:28,Debit,Boston,D000047,217.82.46.37,M082,ATM,28,Student,35,1,1547.71,04-11-2024 08:07,0.16386291450602014,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1639. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002083,AC00005,359.51,30-11-2023 18:08,Debit,Charlotte,D000144,32.169.88.41,M010,Online,79,Retired,157,1,7153.72,04-11-2024 08:12,0.09334183626365328,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0933. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002084,AC00204,720.46,07-12-2023 16:10,Debit,Tucson,D000280,19.20.13.234,M068,Branch,54,Retired,44,1,3101.54,04-11-2024 08:08,0.10721693035150015,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1072. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002085,AC00428,1116.57,23-02-2023 16:54,Debit,Tucson,D000204,135.73.131.111,M005,ATM,56,Retired,104,1,1393.14,04-11-2024 08:07,0.050260079220120435,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0503. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002086,AC00019,291.46,08-02-2023 16:29,Debit,Miami,D000665,149.84.108.18,M046,ATM,57,Retired,135,1,7142.53,04-11-2024 08:10,0.17513210718734307,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1751. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002087,AC00029,1192.95,04-12-2023 18:30,Debit,Las Vegas,D000227,71.93.189.160,M068,Branch,23,Student,73,1,325.15,04-11-2024 08:08,0.03656617734976819,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0366. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002088,AC00449,98.24,10-04-2023 17:58,Debit,Mesa,D000005,193.190.29.63,M031,Online,28,Student,148,1,580.66,04-11-2024 08:08,0.17433445624707433,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1743. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002089,AC00213,100.48,17-02-2023 16:53,Credit,Milwaukee,D000139,136.172.149.77,M100,Branch,18,Student,104,1,6149.81,04-11-2024 08:12,0.12921282149786945,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1292. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002090,AC00076,45.9,04-07-2023 18:55,Debit,Columbus,D000565,221.169.49.152,M002,Branch,56,Engineer,264,1,5698.25,04-11-2024 08:07,0.1184681569226223,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1185. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX002091,AC00442,258.21,27-11-2023 17:19,Debit,San Antonio,D000530,68.254.244.208,M014,Online,39,Doctor,225,1,9562.41,04-11-2024 08:10,0.12583703960685816,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1258. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
